# ----------------------------------------
# Aerlingus.com All Website Traffic (excluding internal EI traffic) UA
# New Custom Report
# 20180212-20180212
# ----------------------------------------

Transaction ID,Booked Origin Airport,Booked Destination Airport,trans_Date,Quantity
27YUF2|066eac6315d257717ad1966e8bce9d11198b0eb5,BHD,LHR,2018-02-12T07:00:20.163Z,1
27YWBB|8e227c3c8a29b6908431832dae3e253c887700c3,DUB,FCO,2018-02-12T07:53:47.397Z,1
27YWBB|8e227c3c8a29b6908431832dae3e253c887700c3,FCO,DUB,2018-02-12T07:53:47.397Z,1
27YWBS|ca0a00e4f78fbcef883222bc864600a06d6ec82f,DUB,KIR,2018-02-12T07:56:12.453Z,1
27YWFF|b22a985acd1cfb2142d8a545f755ba401d7fe18c,ABZ,DUB,2018-02-12T08:02:32.393Z,1
27YYES|6de02736117efc761553b75625089b3a2eadd375,AMS,DUB,2018-02-12T08:51:27.567Z,1
27YYES|6de02736117efc761553b75625089b3a2eadd375,DUB,AMS,2018-02-12T08:51:27.567Z,1
27YYNS|8b8fa60e6ec31561e8150ef58aff405e550f3c05,AMS,DUB,2018-02-12T09:01:07.962Z,1
27YYNS|8b8fa60e6ec31561e8150ef58aff405e550f3c05,DUB,AMS,2018-02-12T09:01:07.962Z,1
27YZ6B|b71229de0d65cb3a1096552cb9f167e01caf868e,FRA,DUB,2018-02-12T09:08:32.879Z,1
27YZ8W|31780ac107ac31aa3d3f96ff3f9c2103840a7fe2,BOS,MUC,2018-02-12T09:12:09.682Z,1
27YZ8W|31780ac107ac31aa3d3f96ff3f9c2103840a7fe2,MUC,BOS,2018-02-12T09:12:09.682Z,1
27YZKN|b0b5b0669544bbb8ca7f06d7c10d19986f0cd731,BRS,ORK,2018-02-12T09:19:32.086Z,1
27YZKN|b0b5b0669544bbb8ca7f06d7c10d19986f0cd731,ORK,BRS,2018-02-12T09:19:32.086Z,1
27Z22B|be1a1724a883dc9ed964f8d506b0d47e414a36a6,BHD,LHR,2018-02-12T09:28:44.969Z,1
27Z2F2|57f67ed122e488f27bb180118b21256a8dba3399,KIR,DUB,2018-02-12T09:38:58.192Z,1
27Z2FF|6ba87fe4a4cd70e5dfb4afe27e7e5f642ec993b5,LYS,DUB,2018-02-12T09:34:39.003Z,1
27Z2HF|1ba4393669ff54c0c670820a62823eec28e9b304,AGP,DUB,2018-02-12T09:35:38.572Z,1
27Z2HF|1ba4393669ff54c0c670820a62823eec28e9b304,DUB,AGP,2018-02-12T09:35:38.572Z,1
27Z2QN|bdef97b9a6266f2b09e4b8371ab4ba110249205b,DUB,VIE,2018-02-12T09:42:49.105Z,1
27Z2QN|bdef97b9a6266f2b09e4b8371ab4ba110249205b,VIE,DUB,2018-02-12T09:42:49.105Z,1
27Z2QW|da821e85f73d552f4d834888af0a0fc9ee8b7136,DUB,LHR,2018-02-12T09:43:02.197Z,1
27Z2QW|da821e85f73d552f4d834888af0a0fc9ee8b7136,LHR,DUB,2018-02-12T09:43:02.197Z,1
27Z2X2|f71175e7e736e24153a0322b3172203bc306027f,AMS,ORK,2018-02-12T09:48:50.908Z,1
27Z2X2|f71175e7e736e24153a0322b3172203bc306027f,ORK,AMS,2018-02-12T09:48:50.908Z,1
28A7C6|4b3b58de83e1cf92ad52353979644ad807cd2df4,BTV,DUB,2018-02-12T00:18:11.836Z,1
28A7C6|4b3b58de83e1cf92ad52353979644ad807cd2df4,DUB,BTV,2018-02-12T00:18:11.836Z,1
28A8ES|a9bbda0de03547ada68107a1471de903c19cdc05,CLT,DUB,2018-02-12T01:00:23.905Z,1
28A8ES|a9bbda0de03547ada68107a1471de903c19cdc05,DUB,CLT,2018-02-12T01:00:23.905Z,1
28AAZN|3af9ca9a32870944a66fc91f94f1cb151aea291b,DUB,TLS,2018-02-12T02:39:13.855Z,1
28ABAN|5496eb5a93779be8b3e8eaacf77d21668c2bb498,FCO,ORD,2018-02-12T02:49:11.795Z,1
28ABAN|5496eb5a93779be8b3e8eaacf77d21668c2bb498,ORD,FCO,2018-02-12T02:49:11.795Z,1
28AC42|251dadd9c0326c32ee423f83a7389a1860da845a,DEN,DUB,2018-02-12T04:01:31.821Z,1
28AC42|251dadd9c0326c32ee423f83a7389a1860da845a,DUB,DEN,2018-02-12T04:01:31.821Z,1
28ACJ6|a7abf9977938706df57d5f6d17415deef2128df7,DUB,LGW,2018-02-12T04:39:56.227Z,1
28AF8S|f9598c6ddb416672cb35fb0db01caf718416a3ba,LGW,DUB,2018-02-12T06:47:42.721Z,1
28AFXJ|542449f6226404d058037b1ca9a09de168015dcd,DUB,SFO,2018-02-12T07:08:19.135Z,1
28AFXJ|542449f6226404d058037b1ca9a09de168015dcd,SFO,DUB,2018-02-12T07:08:19.135Z,1
28AICF|c339446521961e0711eed7911c723d5cbe185da4,BHD,LHR,2018-02-12T08:22:43.865Z,1
28AICF|c339446521961e0711eed7911c723d5cbe185da4,LHR,BHD,2018-02-12T08:22:43.865Z,1
28AIEN|c240801f15dc1ff244e194810ef182eafd6cd133,GLA,JFK,2018-02-12T08:25:18.548Z,1
28AIEN|c240801f15dc1ff244e194810ef182eafd6cd133,JFK,GLA,2018-02-12T08:25:18.548Z,1
28AIWF|b8dd263368fb87a5655189bdfdce279e7e6ee6be,DBV,DUB,2018-02-12T08:39:17.935Z,1
28AJ7W|757a18cf5fd4c1cfd84acaf30a907b298e4f7083,LGW,DUB,2018-02-12T08:44:48.817Z,1
28AJIJ|dbc7cf3db0a5e1ba701402f4dee814018d1efb53,BHX,DUB,2018-02-12T08:51:25.971Z,1
28AJIJ|dbc7cf3db0a5e1ba701402f4dee814018d1efb53,DUB,BHX,2018-02-12T08:51:25.971Z,1
28AJMB|252bb45e7e92c2ddb0fb689bbef5c04aa0874e0d,BRU,DUB,2018-02-12T08:54:17.716Z,1
28AJMB|252bb45e7e92c2ddb0fb689bbef5c04aa0874e0d,DUB,BRU,2018-02-12T08:54:17.716Z,1
28AJN2|9a89ac2c6d8360ff5d8d3b54119d4a33b92a7389,BHX,DUB,2018-02-12T08:55:47.525Z,1
28AJN2|9a89ac2c6d8360ff5d8d3b54119d4a33b92a7389,DUB,BHX,2018-02-12T08:55:47.525Z,1
28AJPJ|45a3e9cd85e3f85f137bc044cb5b6396fbf60f2d,MAN,ORK,2018-02-12T08:56:43.302Z,1
28AJPJ|45a3e9cd85e3f85f137bc044cb5b6396fbf60f2d,ORK,MAN,2018-02-12T08:56:43.302Z,1
28AKEJ|50f28cd5fb862f54e549c16ba8df8f19c9526c09,DUB,MAN,2018-02-12T09:16:16.968Z,1
28AKEJ|50f28cd5fb862f54e549c16ba8df8f19c9526c09,MAN,DUB,2018-02-12T09:16:16.968Z,1
28AKFS|5b2272f8d7c2e3b498259e930e5c9848285361ff,DUB,LIN,2018-02-12T09:17:00.005Z,1
28AKFS|5b2272f8d7c2e3b498259e930e5c9848285361ff,LIN,DUB,2018-02-12T09:17:00.005Z,1
28AKGS|d288f3fe3da19db57c8973bd6cb24bee824549ef,SNN,LHR,2018-02-12T09:18:05.125Z,1
28AKMB|5b3bb1f5c91a6a252d2b4acccfdda3bf069d1145,BRU,DUB,2018-02-12T09:29:10.846Z,1
28AKMS|c22a9ebc2d692c02ed5d7ff67804b9de19f152d1,LGW,NOC,2018-02-12T09:21:59.116Z,1
28AKMS|c22a9ebc2d692c02ed5d7ff67804b9de19f152d1,NOC,LGW,2018-02-12T09:21:59.116Z,1
28ALJJ|eb37a13ba27b8bd03070ac7f1233781bd878b27d,MAN,DUB,2018-02-12T09:40:21.079Z,1
28ALP6|4acd3c152547d8b7cc159e336113b253dbc529ff,BHD,LHR,2018-02-12T09:44:27.638Z,1
28ALVS|21b65126906f0bb75a506350c77d0445e312022b,DUB,BOS,2018-02-12T09:49:23.888Z,1
28ALVS|21b65126906f0bb75a506350c77d0445e312022b,JFK,DUB,2018-02-12T09:49:23.888Z,1
28DH7B|21102ecb45432fffc60b15d6ec834a5623d59080,ORD,AGP,2018-02-12T00:14:00.938Z,1
28DJ62|6e561be59558630c6dfee2e9405ed81007ad25f3,MAN,SFO,2018-02-12T01:22:57.165Z,1
28DJ62|6e561be59558630c6dfee2e9405ed81007ad25f3,SFO,MAN,2018-02-12T01:22:57.165Z,1
28DJ86|f7ec2273f27173656925c561881ff64613b2c8bd,DUB,MAN,2018-02-12T01:27:07.961Z,1
28DJ86|f7ec2273f27173656925c561881ff64613b2c8bd,MAN,DUB,2018-02-12T01:27:07.961Z,1
28DJAB|fd140e8cc06d64a572140e8ab82bbc3c97caed60,DUB,FCO,2018-02-12T01:31:01.316Z,1
28DKJF|8e34404548d3cf7921e04c11ef61516a832cb97f,BHD,LHR,2018-02-12T02:47:34.591Z,1
28DKSB|36fe1da19af6aaca84deeddf36beabf25296d623,BDL,LGW,2018-02-12T03:09:29.356Z,1
28DKSB|36fe1da19af6aaca84deeddf36beabf25296d623,LGW,BDL,2018-02-12T03:09:29.356Z,1
28DKZN|1a10e7cb8eff04c65b23502c4d91d6bc1a31564b,DUB,ROC,2018-02-12T03:34:23.788Z,1
28DKZN|1a10e7cb8eff04c65b23502c4d91d6bc1a31564b,ROC,DUB,2018-02-12T03:34:23.788Z,1
28DL3W|c500ca5abc0c09001b0dde909ee731808decacee,DUB,MCO,2018-02-12T03:37:54.679Z,1
28DL3W|c500ca5abc0c09001b0dde909ee731808decacee,MCO,DUB,2018-02-12T03:37:54.679Z,1
28DLYF|1ea36e1f35ecbcee074bb121b56f7da9ab465691,DUB,EWR,2018-02-12T04:49:16.089Z,1
28DLYF|1ea36e1f35ecbcee074bb121b56f7da9ab465691,EWR,DUB,2018-02-12T04:49:16.089Z,1
28DMB2|f2451aa88de5854453c5aa26f50cf43486b20b90,DUB,EDI,2018-02-12T05:13:47.687Z,1
28DMD2|dd42b45390c4b8d8452a30da134df600fe5b2e04,DUB,LGW,2018-02-12T05:23:03.336Z,1
28DMD2|dd42b45390c4b8d8452a30da134df600fe5b2e04,LGW,DUB,2018-02-12T05:23:03.336Z,1
28DNR2|0888ebd393d16c5c7471e4dc4841f909a8cc6a84,DUB,NQY,2018-02-12T06:14:05.182Z,1
28DNR2|0888ebd393d16c5c7471e4dc4841f909a8cc6a84,NQY,DUB,2018-02-12T06:14:05.182Z,1
28DNZJ|2866dbedfde1edef53814af22a6f2b7809ab357a,LGW,DUB,2018-02-12T06:21:17.200Z,1
28DPYN|5ab32f205d9f821bf3a14721a2d144c346e3009e,LHR,ORK,2018-02-12T07:01:18.940Z,1
28DPYN|5ab32f205d9f821bf3a14721a2d144c346e3009e,ORK,LHR,2018-02-12T07:01:18.940Z,1
28DQGF|412a01488d281494a99b6d3faf3a4158cf22877d,DUB,MUC,2018-02-12T07:18:13.168Z,1
28DQGF|412a01488d281494a99b6d3faf3a4158cf22877d,MUC,DUB,2018-02-12T07:18:13.168Z,1
28DSVJ|e94f2ad9c1ec408d1d52b2f6432253b4277643ab,DUB,GLA,2018-02-12T08:32:48.581Z,1
28DTG2|1dacad957321d8647fe95dcfa148badf79637107,DUB,CDG,2018-02-12T08:44:10.181Z,1
28DTWN|1e673c2dc72e84ef5164e69cdb64e8dd33df708b,DUB,GLA,2018-02-12T08:52:38.008Z,1
28DU52|84d07dcfcb6b7fd84f4206b81e2a4698fe1c3a5b,BHX,DUB,2018-02-12T08:54:23.533Z,1
28DU52|84d07dcfcb6b7fd84f4206b81e2a4698fe1c3a5b,DUB,BHX,2018-02-12T08:54:23.533Z,1
28DUX6|c1fc35e8975e6f9a2f538e0a74d36504ebceda2c,BUD,DUB,2018-02-12T09:17:09.433Z,1
28DV8B|5f8dd918419a06f59ba9dd42fb74388a4d572aab,DUB,LGW,2018-02-12T09:22:09.526Z,1
28DV8B|5f8dd918419a06f59ba9dd42fb74388a4d572aab,LGW,DUB,2018-02-12T09:22:09.526Z,1
28DVLB|c48ab3877dafed9d63c01d9013edce93a016a66f,DUB,MAN,2018-02-12T09:29:34.410Z,1
28DVLB|c48ab3877dafed9d63c01d9013edce93a016a66f,MAN,DUB,2018-02-12T09:29:34.410Z,1
28DVRW|2021f32f6547784cdcdd7d382ba6801af33b66ef,DUB,KIR,2018-02-12T09:31:14.616Z,1
28DVTS|d87fa31dd6e3ec7155169089e29f4df27f9aa4fb,AMS,DUB,2018-02-12T09:32:09.628Z,1
28DVTS|d87fa31dd6e3ec7155169089e29f4df27f9aa4fb,DUB,AMS,2018-02-12T09:32:09.628Z,1
28DVWS|eb6f99f6ebaa8e89288da615cabd2f63f9cf196e,MAN,DUB,2018-02-12T09:33:47.452Z,1
28DVZF|20fc5733477170451f22cc3e1f852423a7fff1fb,DUB,NCE,2018-02-12T09:35:09.669Z,1
28DVZF|20fc5733477170451f22cc3e1f852423a7fff1fb,NCE,DUB,2018-02-12T09:35:09.669Z,1
28DW6N|3201c459bd26603abc87545c47caade50fa7b74b,DUB,MAN,2018-02-12T09:37:28.617Z,1
28DXNJ|ec0246ee379fbccee9b1a6b2ef9ffbb2181c25dc,BUD,DUB,2018-02-12T09:52:33.750Z,1
28LW52|22892f5103d3ac0b08d3143d6b9a4bac872fe712,BOS,LHR,2018-02-12T00:02:22.170Z,1
28LW52|22892f5103d3ac0b08d3143d6b9a4bac872fe712,LHR,BOS,2018-02-12T00:02:22.170Z,1
28LWQ6|a2db9899118971d77fcbf61ef96eb8978865ad0b,BCN,DUB,2018-02-12T00:22:19.593Z,1
28LYKB|be8761dc12035754e29f299a8a37148e3070b015,DUB,ORD,2018-02-12T01:31:14.208Z,1
28LYKB|be8761dc12035754e29f299a8a37148e3070b015,ORD,DUB,2018-02-12T01:31:14.208Z,1
28LZSB|8be898c966151c7a69fcc9d6838538d5c9c86d7b,DUB,YYZ,2018-02-12T02:44:09.265Z,1
28LZSB|8be898c966151c7a69fcc9d6838538d5c9c86d7b,YYZ,DUB,2018-02-12T02:44:09.265Z,1
28LZYF|f1f4fa23e18c1e7d7f13c1c8f36cdac6241de47f,FCO,ORD,2018-02-12T02:47:35.461Z,1
28LZYF|f1f4fa23e18c1e7d7f13c1c8f36cdac6241de47f,ORD,FCO,2018-02-12T02:47:35.461Z,1
28M2AF|d0d78a3c89be13eefaa0de0b35cee3c91a219cca,GLA,YYZ,2018-02-12T03:18:29.585Z,1
28M2AF|d0d78a3c89be13eefaa0de0b35cee3c91a219cca,YYZ,GLA,2018-02-12T03:18:29.585Z,1
28M2FS|2fa2204b957247b05bd8fb6d5b7485d13701606f,BHD,LHR,2018-02-12T03:36:26.949Z,1
28M36N|fb26a966180dd4cc972629f0aa315c0dd6383af2,DUB,EWR,2018-02-12T04:10:06.552Z,1
28M36N|fb26a966180dd4cc972629f0aa315c0dd6383af2,EWR,DUB,2018-02-12T04:10:06.552Z,1
28M3W6|dc7b1af007c7f14214134baa7cf1c09db9720762,JFK,SNN,2018-02-12T05:15:23.317Z,1
28M3W6|dc7b1af007c7f14214134baa7cf1c09db9720762,SNN,JFK,2018-02-12T05:15:23.317Z,1
28M42B|75da0277b0085b018d1bc005fa359b448f9b9a69,DUB,ORD,2018-02-12T05:28:34.454Z,1
28M42B|75da0277b0085b018d1bc005fa359b448f9b9a69,ORD,DUB,2018-02-12T05:28:34.454Z,1
28M4SJ|40bd97be0214205b7a23afae937fe9cfd9401cf4,MAN,DUB,2018-02-12T05:56:12.550Z,1
28M54S|f5042efdbd3a850d51ab39fb3355d127bf0f677c,DUB,LGW,2018-02-12T06:05:36.741Z,1
28M6FF|f7db42b5d573559a28149a39e285f94df1063a00,LHR,DUB,2018-02-12T06:55:26.085Z,1
28M87B|5c0aaf81c5ac9dc2158b4d348ea28b3a4467bed7,DUB,LGW,2018-02-12T07:53:03.885Z,1
28MANF|12de795a818d20d52bffd7be2eea44ba585c8609,AGP,DUB,2018-02-12T08:35:44.406Z,1
28MANF|12de795a818d20d52bffd7be2eea44ba585c8609,DUB,AGP,2018-02-12T08:35:44.406Z,1
28MB4N|05aa3d2ecfbd7fb846b1331046d61105ddcc7ec7,DUB,FRA,2018-02-12T08:47:28.763Z,1
28MB4N|05aa3d2ecfbd7fb846b1331046d61105ddcc7ec7,FRA,DUB,2018-02-12T08:47:28.763Z,1
28MB5S|9be7db749ba19655eb19c189e3e5d56ac81a7693,BOS,DUB,2018-02-12T08:48:50.832Z,1
28MB5S|9be7db749ba19655eb19c189e3e5d56ac81a7693,DUB,BOS,2018-02-12T08:48:50.832Z,1
28MBNS|1be5af00199d19ca34c12a3dee369ffc4e084ad8,DUB,EDI,2018-02-12T09:00:50.599Z,1
28MBNS|1be5af00199d19ca34c12a3dee369ffc4e084ad8,EDI,DUB,2018-02-12T09:00:50.599Z,1
28MBX2|7ee41c888668929c3cfa37e9389653e3d33572fb,ABZ,DUB,2018-02-12T09:04:29.203Z,1
28MBX2|7ee41c888668929c3cfa37e9389653e3d33572fb,DUB,ABZ,2018-02-12T09:04:29.203Z,1
28MC5W|7923e21615002ddbf88039ed231263170196c329,LHR,ORK,2018-02-12T09:09:45.550Z,1
28MC5W|7923e21615002ddbf88039ed231263170196c329,ORK,LHR,2018-02-12T09:09:45.550Z,1
28MCX2|c72db0cbe7f903cc4dd417313681ec1732260cc0,BHD,LHR,2018-02-12T09:24:44.931Z,1
28MCX2|c72db0cbe7f903cc4dd417313681ec1732260cc0,LHR,BHD,2018-02-12T09:24:44.931Z,1
28MD2B|6a6a21c834ac42e619ca4c6fff81e5c4a5572132,DUB,GLA,2018-02-12T09:28:08.191Z,1
28MD8J|86729f480430dfa4af296db25711c2398f0b275e,DUB,LHR,2018-02-12T09:31:17.686Z,1
28MD8J|86729f480430dfa4af296db25711c2398f0b275e,LHR,DUB,2018-02-12T09:31:17.686Z,1
28MDLF|cdfbc103ff8e051ffc23102eeda178f85032f250,DUB,MCO,2018-02-12T09:40:20.726Z,1
28MDLJ|be9e7453137e1753192b5956a224891f7f119b68,DUB,FRA,2018-02-12T09:40:26.068Z,1
28MDLJ|be9e7453137e1753192b5956a224891f7f119b68,FRA,DUB,2018-02-12T09:40:26.068Z,1
28MDPW|eb37a13ba27b8bd03070ac7f1233781bd878b27d,DUB,MAN,2018-02-12T09:45:13.832Z,1
28MDPW|eb37a13ba27b8bd03070ac7f1233781bd878b27d,MAN,DUB,2018-02-12T09:45:13.832Z,1
28MDSF|b17012dae18e1352bbcbe90fef78040c7b31c254,DUB,LYS,2018-02-12T09:47:32.552Z,1
28MDSF|b17012dae18e1352bbcbe90fef78040c7b31c254,LYS,DUB,2018-02-12T09:47:32.552Z,1
2ETVNB|e06f3f70c4226c68d00b5f8ac09f9354de0aac85,DUB,GVA,2018-02-12T00:09:41.773Z,1
2ETVZW|fa769fca0f0be2afb4b86395792518bd4a358e94,LGW,DUB,2018-02-12T00:21:11.742Z,1
2ETW2S|6ae592b3baf49411e9e2758c2c54cba28a76d4cc,CFN,DUB,2018-02-12T00:21:33.887Z,1
2ETW2S|6ae592b3baf49411e9e2758c2c54cba28a76d4cc,DUB,CFN,2018-02-12T00:21:33.887Z,1
2ETW36|93f2628ff667ef734ebedc9e8668c6fec5468ba0,BCN,DUB,2018-02-12T00:23:05.105Z,1
2ETW36|93f2628ff667ef734ebedc9e8668c6fec5468ba0,DUB,BCN,2018-02-12T00:23:05.105Z,1
2ETWKW|15cd58b6d41b07317143729a22b92d5295389538,DUB,PRG,2018-02-12T00:30:21.121Z,1
2ETWKW|15cd58b6d41b07317143729a22b92d5295389538,PRG,DUB,2018-02-12T00:30:21.121Z,1
2ETXCW|fc53d4d518834d1fd7bd3739011e389018a25ebb,LHR,SNN,2018-02-12T01:11:34.390Z,1
2ETXCW|fc53d4d518834d1fd7bd3739011e389018a25ebb,SNN,LHR,2018-02-12T01:11:34.390Z,1
2ETXM2|6a7692bf0bf3809b4a3345ac57758d4b8947c202,EDI,ORK,2018-02-12T01:21:59.205Z,1
2ETXM2|6a7692bf0bf3809b4a3345ac57758d4b8947c202,ORK,EDI,2018-02-12T01:21:59.205Z,1
2ETZNJ|c4b12e6517a6ff1e1307dd827e8d5e658f267056,LHR,DUB,2018-02-12T03:58:31.317Z,1
2ETZYF|19b0545916c22a4dd1adda92134be9fe62e92ac8,DUB,YYZ,2018-02-12T04:14:27.940Z,1
2ETZYF|19b0545916c22a4dd1adda92134be9fe62e92ac8,YYZ,DUB,2018-02-12T04:14:27.940Z,1
2ETZZW|49a246f7188e098de27c82ad20786bd227d42b1c,DUB,EWR,2018-02-12T04:16:22.967Z,1
2ETZZW|49a246f7188e098de27c82ad20786bd227d42b1c,EWR,DUB,2018-02-12T04:16:22.967Z,1
2EU2SB|d3892239f7a6a8e7e1b3843a308c71150937721b,AMS,JFK,2018-02-12T05:28:04.059Z,1
2EU2SB|d3892239f7a6a8e7e1b3843a308c71150937721b,JFK,DUS,2018-02-12T05:28:04.059Z,1
2EU4FN|344c7f9acb717adce97348afe06912027ed7a411,EDI,DUB,2018-02-12T06:30:43.794Z,1
2EU5R6|803897c4f0ee244c23a8d7b13dd32f759880ad4e,CDG,ORK,2018-02-12T07:12:52.468Z,1
2EU5R6|803897c4f0ee244c23a8d7b13dd32f759880ad4e,ORK,CDG,2018-02-12T07:12:52.468Z,1
2EU6UW|397098da3e505cd3de91c879e9d050d0308ae608,DUB,FRA,2018-02-12T07:52:30.221Z,1
2EU6UW|397098da3e505cd3de91c879e9d050d0308ae608,FRA,DUB,2018-02-12T07:52:30.221Z,1
2EU78B|0e82480030656534bfa34fd1b3490b05686c2d35,BRS,DUB,2018-02-12T08:10:45.465Z,1
2EU78B|0e82480030656534bfa34fd1b3490b05686c2d35,DUB,BRS,2018-02-12T08:10:45.465Z,1
2EU7EF|fdeaaf86c788eec789238c0c59a00d38f8baaf0a,LHR,BHD,2018-02-12T08:17:05.454Z,1
2EU7H2|0d1a414773e0417f369d1e74306794b81df84ba5,BHD,LHR,2018-02-12T08:18:17.830Z,1
2EU7H2|0d1a414773e0417f369d1e74306794b81df84ba5,LHR,BHD,2018-02-12T08:18:17.830Z,1
2EU7YS|4fc566954c24833d043ac53ded51f5efde946c44,DUB,DUS,2018-02-12T08:32:52.513Z,1
2EU7YS|4fc566954c24833d043ac53ded51f5efde946c44,DUS,DUB,2018-02-12T08:32:52.513Z,1
2EU8BN|74840932827e62e650856ee367636f0f4dc4b79b,BHX,SNN,2018-02-12T08:43:11.430Z,1
2EU8BN|74840932827e62e650856ee367636f0f4dc4b79b,SNN,BHX,2018-02-12T08:43:11.430Z,1
2EU8FJ|50df5a76231c79e01d655ac0aee00990cabd53b2,DUS,DUB,2018-02-12T08:47:35.564Z,1
2EU8PW|4d3960651be707cd688551d4c5ca00045f70a737,LHR,DUB,2018-02-12T08:53:05.142Z,1
2EU8SF|224c448ea6d81a0739d2d7f094355be5391c7d24,BCN,DUB,2018-02-12T08:56:37.900Z,1
2EU8SF|224c448ea6d81a0739d2d7f094355be5391c7d24,DUB,BCN,2018-02-12T08:56:37.900Z,1
2EUAIJ|dff13ade9a7529052d891b3807513fd5a90171c3,LHR,ORK,2018-02-12T09:17:38.834Z,1
2EUAIJ|dff13ade9a7529052d891b3807513fd5a90171c3,ORK,LHR,2018-02-12T09:17:38.834Z,1
2EUARJ|23e7e008c5cf40066f5418ddf99b6b9d091ec074,BRU,DUB,2018-02-12T09:21:56.780Z,1
2EUASF|e18cd6efe80006f239f3c5db3e407e9f0cddb7bd,BRS,DUB,2018-02-12T09:22:43.919Z,1
2EUASF|e18cd6efe80006f239f3c5db3e407e9f0cddb7bd,DUB,BRS,2018-02-12T09:22:43.919Z,1
2EUB4J|5e6564332d851e7c6d5bbab8bdc4396146a91db9,DUB,LGW,2018-02-12T09:29:37.472Z,1
2EUB4J|5e6564332d851e7c6d5bbab8bdc4396146a91db9,LGW,DUB,2018-02-12T09:29:37.472Z,1
2EUBB2|fb6b6ab760318282bb154aad64cf057ae3484409,DUB,LBA,2018-02-12T09:32:06.011Z,1
2EUBF2|f14c96ae5a2ce43be2d5199296e249349f7f6308,DUB,LHR,2018-02-12T09:34:37.805Z,1
2EUBK2|2044dfcd180842fd4fe6322f9a176178df0eff32,BCN,DUB,2018-02-12T09:36:16.022Z,1
2HG7DN|8d04d15163f3d2e1fc7f439c82cb54ccd70f6a37,LBA,ORD,2018-02-12T00:00:57.158Z,1
2HG7DN|8d04d15163f3d2e1fc7f439c82cb54ccd70f6a37,ORD,LBA,2018-02-12T00:00:57.158Z,1
2HG8DF|0517df9d1d0c373bccf1d9dda0405654a1e5205c,BOS,SNN,2018-02-12T00:29:52.489Z,1
2HG8DF|0517df9d1d0c373bccf1d9dda0405654a1e5205c,SNN,BOS,2018-02-12T00:29:52.489Z,1
2HG8M2|123acbec045b3d61bf5ec1b9ed8d0a3c182ddf27,CDG,ORK,2018-02-12T00:34:50.851Z,1
2HG8PB|c5510ca48686258240d974455b447ee5536f3c25,BDL,FRA,2018-02-12T00:46:53.251Z,1
2HG8PB|c5510ca48686258240d974455b447ee5536f3c25,FRA,BDL,2018-02-12T00:46:53.251Z,1
2HGABW|74bb880f8b77bbe9f018fce8398bbf0ac633d07b,DUB,YYZ,2018-02-12T01:14:18.204Z,1
2HGABW|74bb880f8b77bbe9f018fce8398bbf0ac633d07b,YYZ,DUB,2018-02-12T01:14:18.204Z,1
2HGAC2|ab870af74718818efc95ce2cfe0145af46b09d88,DUB,LHR,2018-02-12T01:15:02.955Z,1
2HGAC2|ab870af74718818efc95ce2cfe0145af46b09d88,LHR,DUB,2018-02-12T01:15:02.955Z,1
2HGAWB|c6fc347301754d1607a114bfb9c7d9988ccc652f,DUB,ORD,2018-02-12T01:38:15.738Z,1
2HGAWB|c6fc347301754d1607a114bfb9c7d9988ccc652f,ORD,DUB,2018-02-12T01:38:15.738Z,1
2HGB42|ba86e7b56c969c1662c193cfc309aa5edb003678,DUB,YYZ,2018-02-12T01:44:42.773Z,1
2HGB42|ba86e7b56c969c1662c193cfc309aa5edb003678,YYZ,DUB,2018-02-12T01:44:42.773Z,1
2HGC46|75e7327891f49e1daca48fadf8c1f8762fbcfcab,DUB,IAD,2018-02-12T02:36:06.629Z,1
2HGC46|75e7327891f49e1daca48fadf8c1f8762fbcfcab,PHX,DUB,2018-02-12T02:36:06.629Z,1
2HGCNW|7a7bbcf7ff7ac24a6d20097e81525a16b303ffd1,DUB,YYZ,2018-02-12T03:11:43.162Z,1
2HGCNW|7a7bbcf7ff7ac24a6d20097e81525a16b303ffd1,YYZ,DUB,2018-02-12T03:11:43.162Z,1
2HGE8N|acf7bbd5bb8c5e8decbb74d48a07bc5ee01cf2a2,ORK,LHR,2018-02-12T05:40:53.001Z,1
2HGEW6|4a6eb85eedd088a69339442476f4e1d6b27e438c,LGW,DUB,2018-02-12T05:58:19.435Z,1
2HGF62|3f6f1319825f10ffe7d98bde19273589e94a90eb,LHR,BHD,2018-02-12T06:02:52.333Z,1
2HGIEN|57b0664d695e384197e4df027647be539a0e8b41,DUB,MAN,2018-02-12T08:12:59.813Z,1
2HGIEN|57b0664d695e384197e4df027647be539a0e8b41,MAN,DUB,2018-02-12T08:12:59.813Z,1
2HGJ6S|aac784a0eec1fa8c96bd26f9d877255b23bd13e9,AMS,DUB,2018-02-12T08:37:21.921Z,1
2HGJ6S|aac784a0eec1fa8c96bd26f9d877255b23bd13e9,DUB,AMS,2018-02-12T08:37:21.921Z,1
2HGJW2|a273d99becf6d5561f2b505f08238479d117ecd5,DUB,LHR,2018-02-12T08:56:12.064Z,1
2HGJW2|a273d99becf6d5561f2b505f08238479d117ecd5,LGW,DUB,2018-02-12T08:56:12.064Z,1
2HGKFF|d67fa17ff8e12d48a61750a51525f21add1555a8,DUB,EDI,2018-02-12T09:07:19.473Z,1
2HGKFF|d67fa17ff8e12d48a61750a51525f21add1555a8,EDI,DUB,2018-02-12T09:07:19.473Z,1
